"","CDS","Name","Subgroup","Year","NumCohort","NumGrad","GradRate"
"24906","45698560000000","Anderson Union High","Asian",1,NA,NA,0.7
"24907","45698560000000","Anderson Union High","Black",1,NA,NA,1
"24908","45698560000000","Anderson Union High","EL",1,15,NA,0.6667
"24909","45698560000000","Anderson Union High","FEM",1,227,183,0.8062
"24910","45698560000000","Anderson Union High","Latino",1,72,47,0.6528
"24911","45698560000000","Anderson Union High","MAL",1,285,211,0.7404
"24912","45698560000000","Anderson Union High","SD",1,325,234,0.72
"24913","45698560000000","Anderson Union High","SE",1,38,27,0.7105
"24914","45698560000000","Anderson Union High","White",1,368,291,0.7908
"24915","45699890000000","Fall River Joint Unified","All",1,108,88,0.814814814814815
"24916","45699890000000","Fall River Joint Unified","EL",1,NA,NA,0.4
"24917","45699890000000","Fall River Joint Unified","FEM",1,57,50,0.8772
"24918","45699890000000","Fall River Joint Unified","Latino",1,11,NA,0.6364
"24919","45699890000000","Fall River Joint Unified","MAL",1,51,38,0.7451
"24920","45699890000000","Fall River Joint Unified","MIG",1,NA,NA,0.25
"24921","45699890000000","Fall River Joint Unified","SD",1,64,45,0.7031
"24922","45699890000000","Fall River Joint Unified","SE",1,20,14,0.7
"24923","45699890000000","Fall River Joint Unified","White",1,74,66,0.8919
"24924","45701360000000","Shasta Union High","All",1,1242,1144,0.92109500805153
"24925","45701360000000","Shasta Union High","Asian",1,66,62,0.9394
"24926","45701360000000","Shasta Union High","Black",1,21,17,0.8095
"24927","45701360000000","Shasta Union High","EL",1,17,12,0.7059
"24928","45701360000000","Shasta Union High","FEM",1,616,577,0.9367
"24929","45701360000000","Shasta Union High","Latino",1,92,81,0.8804
"24930","45701360000000","Shasta Union High","MAL",1,626,567,0.9058
"24931","45701360000000","Shasta Union High","SD",1,495,429,0.8667
"24932","45701360000000","Shasta Union High","SE",1,102,89,0.8725
"24933","45701360000000","Shasta Union High","White",1,1008,941,0.9335
"24934","45752670000000","Gateway Unified","All",1,239,212,0.887029288702929
"24935","45752670000000","Gateway Unified","Asian",1,11,11,1
"24936","45752670000000","Gateway Unified","Black",1,NA,NA,0
"24937","45752670000000","Gateway Unified","EL",1,NA,NA,1
"24938","45752670000000","Gateway Unified","FEM",1,99,90,0.9091
"24939","45752670000000","Gateway Unified","Latino",1,19,15,0.7895
"24940","45752670000000","Gateway Unified","MAL",1,140,122,0.8714
"24941","45752670000000","Gateway Unified","SD",1,164,142,0.8659
"24942","45752670000000","Gateway Unified","SE",1,21,13,0.619
"24943","45752670000000","Gateway Unified","White",1,189,168,0.8889
"24944","46701770000000","Sierra-Plumas Joint Unified","All",1,47,41,0.872340425531915
"24945","46701770000000","Sierra-Plumas Joint Unified","Black",1,NA,NA,1
"24946","46701770000000","Sierra-Plumas Joint Unified","EL",1,NA,NA,1
"24947","46701770000000","Sierra-Plumas Joint Unified","FEM",1,22,19,0.8636
"24948","46701770000000","Sierra-Plumas Joint Unified","Latino",1,NA,NA,1
"24949","46701770000000","Sierra-Plumas Joint Unified","MAL",1,25,22,0.88
"24950","46701770000000","Sierra-Plumas Joint Unified","SD",1,26,20,0.7692
"24951","46701770000000","Sierra-Plumas Joint Unified","SE",1,NA,NA,1
"24952","46701770000000","Sierra-Plumas Joint Unified","White",1,36,31,0.8611
"24953","47702500000000","Dunsmuir Joint Union High","All",1,21,20,0.952380952380952
"24954","47702500000000","Dunsmuir Joint Union High","FEM",1,NA,NA,1
"24955","47702500000000","Dunsmuir Joint Union High","Latino",1,NA,NA,1
"24956","47702500000000","Dunsmuir Joint Union High","MAL",1,13,12,0.9231
"24957","47702500000000","Dunsmuir Joint Union High","SD",1,NA,NA,1
"24958","47702500000000","Dunsmuir Joint Union High","White",1,17,16,0.9412
"24959","47704660000000","Siskiyou Union High","All",1,185,157,0.848648648648649
"24960","47704660000000","Siskiyou Union High","Asian",1,NA,NA,1
"24961","47704660000000","Siskiyou Union High","Black",1,NA,NA,0.8
"24962","47704660000000","Siskiyou Union High","EL",1,NA,NA,1
"24963","47704660000000","Siskiyou Union High","FEM",1,89,80,0.8989
"24964","47704660000000","Siskiyou Union High","Latino",1,14,NA,0.6429
"24965","47704660000000","Siskiyou Union High","MAL",1,96,77,0.8021
"24966","47704660000000","Siskiyou Union High","SD",1,58,46,0.7931
"24967","47704660000000","Siskiyou Union High","SE",1,NA,NA,0.6
"24968","47704660000000","Siskiyou Union High","White",1,143,126,0.8811
"24969","47705160000000","Yreka Union High","All",1,168,155,0.922619047619048
"24970","47705160000000","Yreka Union High","Asian",1,NA,NA,0.75
"24971","47705160000000","Yreka Union High","Black",1,NA,NA,0.5
"24972","47705160000000","Yreka Union High","EL",1,NA,NA,0.6667
"24973","47705160000000","Yreka Union High","FEM",1,89,83,0.9326
"24974","47705160000000","Yreka Union High","Latino",1,NA,NA,0.8889
"24975","47705160000000","Yreka Union High","MAL",1,79,72,0.9114
"24976","47705160000000","Yreka Union High","MIG",1,NA,NA,1
"24977","47705160000000","Yreka Union High","SD",1,74,62,0.8378
"24978","47705160000000","Yreka Union High","SE",1,12,NA,0.8333
"24979","47705160000000","Yreka Union High","White",1,139,133,0.9568
"24980","47736840000000","Butte Valley Unified","All",1,24,16,0.666666666666667
"24981","47736840000000","Butte Valley Unified","EL",1,NA,NA,0.6667
"24982","47736840000000","Butte Valley Unified","FEM",1,12,NA,0.6667
"24983","47736840000000","Butte Valley Unified","Latino",1,NA,NA,0.6667
"24984","47736840000000","Butte Valley Unified","MAL",1,12,NA,0.6667
"24985","47736840000000","Butte Valley Unified","MIG",1,NA,NA,0.8
"24986","47736840000000","Butte Valley Unified","SD",1,15,NA,0.6
"24987","47736840000000","Butte Valley Unified","SE",1,NA,NA,0.5714
"24988","47736840000000","Butte Valley Unified","White",1,15,NA,0.6667
"24989","47764550000000","Scott Valley Unified","All",1,60,60,1
"24990","47764550000000","Scott Valley Unified","EL",1,NA,NA,1
"24991","47764550000000","Scott Valley Unified","FEM",1,33,33,1
"24992","47764550000000","Scott Valley Unified","Latino",1,NA,NA,1
"24993","47764550000000","Scott Valley Unified","MAL",1,27,27,1
"24994","47764550000000","Scott Valley Unified","SD",1,36,36,1
"24995","47764550000000","Scott Valley Unified","SE",1,NA,NA,1
"24996","47764550000000","Scott Valley Unified","White",1,42,42,1
"24997","48705240000000","Benicia Unified","All",1,446,393,0.881165919282511
"24998","48705240000000","Benicia Unified","Asian",1,43,39,0.907
"24999","48705240000000","Benicia Unified","Black",1,40,32,0.8
"25000","48705240000000","Benicia Unified","EL",1,NA,NA,0.6667
"25001","48705240000000","Benicia Unified","FEM",1,209,186,0.89
"25002","48705240000000","Benicia Unified","Latino",1,52,48,0.9231
"25003","48705240000000","Benicia Unified","MAL",1,237,207,0.8734
"25004","48705240000000","Benicia Unified","SD",1,67,55,0.8209
"25005","48705240000000","Benicia Unified","SE",1,36,30,0.8333
"25006","48705240000000","Benicia Unified","White",1,269,234,0.8699
"25007","48705320000000","Dixon Unified","All",1,366,295,0.806010928961749
"25008","48705320000000","Dixon Unified","Asian",1,NA,NA,0.8571
"25009","48705320000000","Dixon Unified","Black",1,16,12,0.75
"25010","48705320000000","Dixon Unified","EL",1,78,48,0.6154
"25011","48705320000000","Dixon Unified","FEM",1,171,147,0.8596
"25012","48705320000000","Dixon Unified","Latino",1,177,134,0.7571
"25013","48705320000000","Dixon Unified","MAL",1,195,148,0.759
"25014","48705320000000","Dixon Unified","MIG",1,43,39,0.907
"25015","48705320000000","Dixon Unified","SD",1,172,130,0.7558
"25016","48705320000000","Dixon Unified","SE",1,35,22,0.6286
"25017","48705320000000","Dixon Unified","White",1,161,139,0.8634
"25018","48705400000000","Fairfield-Suisun Unified","All",1,1681,1326,0.788816180844735
"25019","48705400000000","Fairfield-Suisun Unified","Asian",1,103,85,0.8252
"25020","48705400000000","Fairfield-Suisun Unified","Black",1,338,229,0.6775
"25021","48705400000000","Fairfield-Suisun Unified","EL",1,140,73,0.5214
"25022","48705400000000","Fairfield-Suisun Unified","FEM",1,900,743,0.8256
"25023","48705400000000","Fairfield-Suisun Unified","Latino",1,471,342,0.7261
"25024","48705400000000","Fairfield-Suisun Unified","MAL",1,781,583,0.7465
"25025","48705400000000","Fairfield-Suisun Unified","MIG",1,NA,NA,1
"25026","48705400000000","Fairfield-Suisun Unified","SD",1,591,424,0.7174
"25027","48705400000000","Fairfield-Suisun Unified","SE",1,184,98,0.5326
"25028","48705400000000","Fairfield-Suisun Unified","White",1,392,326,0.8316
"25029","48705650000000","Travis Unified","All",1,417,385,0.92326139088729
"25030","48705650000000","Travis Unified","Asian",1,20,20,1
"25031","48705650000000","Travis Unified","Black",1,85,74,0.8706
"25032","48705650000000","Travis Unified","EL",1,NA,NA,0.6
"25033","48705650000000","Travis Unified","FEM",1,210,197,0.9381
"25034","48705650000000","Travis Unified","Latino",1,87,79,0.908
"25035","48705650000000","Travis Unified","MAL",1,207,188,0.9082
"25036","48705650000000","Travis Unified","MIG",1,NA,NA,1
"25037","48705650000000","Travis Unified","SD",1,105,90,0.8571
"25038","48705650000000","Travis Unified","SE",1,40,27,0.675
"25039","48705650000000","Travis Unified","White",1,163,155,0.9509
"25040","48705730000000","Vacaville Unified","All",1,1275,997,0.781960784313726
"25041","48705730000000","Vacaville Unified","Asian",1,44,37,0.8409
"25042","48705730000000","Vacaville Unified","Black",1,113,76,0.6726
"25043","48705730000000","Vacaville Unified","EL",1,84,44,0.5238
"25044","48705730000000","Vacaville Unified","FEM",1,653,544,0.8331
"25045","48705730000000","Vacaville Unified","Latino",1,295,195,0.661
"25046","48705730000000","Vacaville Unified","MAL",1,622,453,0.7283
"25047","48705730000000","Vacaville Unified","MIG",1,21,13,0.619
"25048","48705730000000","Vacaville Unified","SD",1,459,280,0.61
"25049","48705730000000","Vacaville Unified","SE",1,118,79,0.6695
"25050","48705730000000","Vacaville Unified","White",1,726,622,0.8567
"25051","48705810000000","Vallejo City Unified","All",1,1334,720,0.539730134932534
"25052","48705810000000","Vallejo City Unified","Asian",1,55,43,0.7818
"25053","48705810000000","Vallejo City Unified","Black",1,439,201,0.4579
"25054","48705810000000","Vallejo City Unified","EL",1,194,70,0.3608
"25055","48705810000000","Vallejo City Unified","FEM",1,679,400,0.5891
"25056","48705810000000","Vallejo City Unified","Latino",1,376,169,0.4495
"25057","48705810000000","Vallejo City Unified","MAL",1,655,320,0.4885
"25058","48705810000000","Vallejo City Unified","MIG",1,NA,NA,1
"25059","48705810000000","Vallejo City Unified","SD",1,785,374,0.4764
"25060","48705810000000","Vallejo City Unified","SE",1,150,51,0.34
"25061","48705810000000","Vallejo City Unified","White",1,137,74,0.5401
"25062","49706070000000","West Sonoma County Union High","All",1,532,491,0.922932330827068
"25063","49706070000000","West Sonoma County Union High","Asian",1,NA,NA,0.8571
"25064","49706070000000","West Sonoma County Union High","Black",1,NA,NA,1
"25065","49706070000000","West Sonoma County Union High","EL",1,23,16,0.6957
"25066","49706070000000","West Sonoma County Union High","FEM",1,260,242,0.9308
"25067","49706070000000","West Sonoma County Union High","Latino",1,87,75,0.8621
"25068","49706070000000","West Sonoma County Union High","MAL",1,272,249,0.9154
"25069","49706070000000","West Sonoma County Union High","MIG",1,11,NA,0.6364
"25070","49706070000000","West Sonoma County Union High","SD",1,160,132,0.825
"25071","49706070000000","West Sonoma County Union High","SE",1,53,37,0.6981
"25072","49706070000000","West Sonoma County Union High","White",1,414,388,0.9372
"25073","49706560000000","Cloverdale Unified","All",1,143,114,0.797202797202797
"25074","49706560000000","Cloverdale Unified","EL",1,NA,NA,0.5
"25075","49706560000000","Cloverdale Unified","FEM",1,72,54,0.75
"25076","49706560000000","Cloverdale Unified","Latino",1,56,43,0.7679
"25077","49706560000000","Cloverdale Unified","MAL",1,71,60,0.8451
"25078","49706560000000","Cloverdale Unified","MIG",1,30,24,0.8
"25079","49706560000000","Cloverdale Unified","SD",1,68,54,0.7941
"25080","49706560000000","Cloverdale Unified","SE",1,21,16,0.7619
"25081","49706560000000","Cloverdale Unified","White",1,86,71,0.8256
"25082","49707060000000","Geyserville Unified","All",1,39,21,0.538461538461538
"25083","49707060000000","Geyserville Unified","EL",1,12,NA,0.4167
"25084","49707060000000","Geyserville Unified","FEM",1,20,NA,0.5
"25085","49707060000000","Geyserville Unified","Latino",1,21,13,0.619
"25086","49707060000000","Geyserville Unified","MAL",1,19,11,0.5789
"25087","49707060000000","Geyserville Unified","MIG",1,14,NA,0.5
"25088","49707060000000","Geyserville Unified","SD",1,29,17,0.5862
"25089","49707060000000","Geyserville Unified","SE",1,NA,NA,0.3333
"25090","49707060000000","Geyserville Unified","White",1,15,NA,0.4
"25091","49708620000000","Petaluma Joint Union High","All",1,954,847,0.887840670859539
"25092","49708620000000","Petaluma Joint Union High","Asian",1,36,35,0.9722
"25093","49708620000000","Petaluma Joint Union High","Black",1,16,13,0.8125
"25094","49708620000000","Petaluma Joint Union High","EL",1,144,108,0.75
"25095","49708620000000","Petaluma Joint Union High","FEM",1,490,446,0.9102
"25096","49708620000000","Petaluma Joint Union High","Latino",1,240,184,0.7667
"25097","49708620000000","Petaluma Joint Union High","MAL",1,464,401,0.8642
"25098","49708620000000","Petaluma Joint Union High","MIG",1,NA,NA,0.6
"25099","49708620000000","Petaluma Joint Union High","SD",1,325,252,0.7754
"25100","49708620000000","Petaluma Joint Union High","SE",1,115,85,0.7391
"25101","49708620000000","Petaluma Joint Union High","White",1,629,586,0.9316
"25102","49709200000000","Santa Rosa High","All",1,2056,1547,0.752431906614786
"25103","49709200000000","Santa Rosa High","Asian",1,93,80,0.8602
"25104","49709200000000","Santa Rosa High","Black",1,76,51,0.6711
"25105","49709200000000","Santa Rosa High","EL",1,352,206,0.5852
"25106","49709200000000","Santa Rosa High","FEM",1,997,808,0.8104
"25107","49709200000000","Santa Rosa High","Latino",1,669,428,0.6398
"25108","49709200000000","Santa Rosa High","MAL",1,1059,739,0.6978
"25109","49709200000000","Santa Rosa High","MIG",1,88,58,0.6591
"25110","49709200000000","Santa Rosa High","SD",1,799,496,0.6208
"25111","49709200000000","Santa Rosa High","SE",1,256,131,0.5117
"25112","49709200000000","Santa Rosa High","White",1,1094,906,0.8282
"25113","49709530000000","Sonoma Valley Unified","All",1,345,315,0.91304347826087
"25114","49709530000000","Sonoma Valley Unified","Asian",1,NA,NA,1
"25115","49709530000000","Sonoma Valley Unified","EL",1,70,62,0.8857
"25116","49709530000000","Sonoma Valley Unified","FEM",1,160,151,0.9438
"25117","49709530000000","Sonoma Valley Unified","Latino",1,125,117,0.936
"25118","49709530000000","Sonoma Valley Unified","MAL",1,185,164,0.8865
"25119","49709530000000","Sonoma Valley Unified","MIG",1,18,17,0.9444
"25120","49709530000000","Sonoma Valley Unified","SD",1,143,134,0.9371
"25121","49709530000000","Sonoma Valley Unified","SE",1,23,23,1
"25122","49709530000000","Sonoma Valley Unified","White",1,209,188,0.8995
"25123","49738820000000","Cotati-Rohnert Park Unified","All",1,480,400,0.833333333333333
"25124","49738820000000","Cotati-Rohnert Park Unified","Asian",1,23,21,0.913
"25125","49738820000000","Cotati-Rohnert Park Unified","Black",1,13,12,0.9231
"25126","49738820000000","Cotati-Rohnert Park Unified","EL",1,36,24,0.6667
"25127","49738820000000","Cotati-Rohnert Park Unified","FEM",1,227,201,0.8855
"25128","49738820000000","Cotati-Rohnert Park Unified","Latino",1,111,83,0.7477
"25129","49738820000000","Cotati-Rohnert Park Unified","MAL",1,253,199,0.7866
"25130","49738820000000","Cotati-Rohnert Park Unified","MIG",1,NA,NA,1
"25131","49738820000000","Cotati-Rohnert Park Unified","SD",1,140,96,0.6857
"25132","49738820000000","Cotati-Rohnert Park Unified","SE",1,76,56,0.7368
"25133","49738820000000","Cotati-Rohnert Park Unified","White",1,311,266,0.8553
"25134","49753580000000","Windsor Unified","All",1,448,372,0.830357142857143
"25135","49753580000000","Windsor Unified","Asian",1,13,11,0.8462
"25136","49753580000000","Windsor Unified","Black",1,NA,NA,0.875
"25137","49753580000000","Windsor Unified","EL",1,63,41,0.6508
"25138","49753580000000","Windsor Unified","FEM",1,219,180,0.8219
"25139","49753580000000","Windsor Unified","Latino",1,134,105,0.7836
"25140","49753580000000","Windsor Unified","MAL",1,229,192,0.8384
"25141","49753580000000","Windsor Unified","MIG",1,12,NA,0.75
"25142","49753580000000","Windsor Unified","SD",1,153,110,0.719
"25143","49753580000000","Windsor Unified","SE",1,57,38,0.6667
"25144","49753580000000","Windsor Unified","White",1,276,237,0.8587
"25145","49753900000000","Healdsburg Unified","All",1,216,175,0.810185185185185
"25146","49753900000000","Healdsburg Unified","Black",1,NA,NA,0
"25147","49753900000000","Healdsburg Unified","EL",1,45,23,0.5111
"25148","49753900000000","Healdsburg Unified","FEM",1,106,91,0.8585
"25149","49753900000000","Healdsburg Unified","Latino",1,91,64,0.7033
"25150","49753900000000","Healdsburg Unified","MAL",1,110,84,0.7636
"25151","49753900000000","Healdsburg Unified","MIG",1,28,16,0.5714
"25152","49753900000000","Healdsburg Unified","SD",1,88,56,0.6364
"25153","49753900000000","Healdsburg Unified","SE",1,29,16,0.5517
"25154","49753900000000","Healdsburg Unified","White",1,122,110,0.9016
"25155","50710430000000","Ceres Unified","All",1,905,756,0.835359116022099
"25156","50710430000000","Ceres Unified","Asian",1,52,48,0.9231
"25157","50710430000000","Ceres Unified","Black",1,26,21,0.8077
"25158","50710430000000","Ceres Unified","EL",1,199,148,0.7437
"25159","50710430000000","Ceres Unified","FEM",1,469,403,0.8593
"25160","50710430000000","Ceres Unified","Latino",1,508,419,0.8248
"25161","50710430000000","Ceres Unified","MAL",1,436,353,0.8096
"25162","50710430000000","Ceres Unified","MIG",1,98,80,0.8163
"25163","50710430000000","Ceres Unified","SD",1,679,549,0.8085
"25164","50710430000000","Ceres Unified","SE",1,103,57,0.5534
"25165","50710430000000","Ceres Unified","White",1,271,230,0.8487
"25166","50710680000000","Denair Unified","All",1,174,142,0.816091954022989
"25167","50710680000000","Denair Unified","Black",1,NA,NA,0.5
"25168","50710680000000","Denair Unified","EL",1,15,NA,0.6
"25169","50710680000000","Denair Unified","FEM",1,95,84,0.8842
"25170","50710680000000","Denair Unified","Latino",1,58,45,0.7759
"25171","50710680000000","Denair Unified","MAL",1,79,58,0.7342
"25172","50710680000000","Denair Unified","MIG",1,19,16,0.8421
"25173","50710680000000","Denair Unified","SD",1,98,76,0.7755
"25174","50710680000000","Denair Unified","SE",1,26,20,0.7692
"25175","50710680000000","Denair Unified","White",1,69,54,0.7826
"25176","50711340000000","Keyes Union","All",1,29,13,0.448275862068966
"25177","50711340000000","Keyes Union","FEM",1,18,NA,0.5556
"25178","50711340000000","Keyes Union","Latino",1,NA,NA,0.2
"25179","50711340000000","Keyes Union","MAL",1,11,NA,0.2727
"25180","50711340000000","Keyes Union","SD",1,NA,NA,0.4444
"25181","50711340000000","Keyes Union","SE",1,NA,NA,0.4
"25182","50711340000000","Keyes Union","White",1,23,11,0.4783
"25183","50711750000000","Modesto City High","All",1,3911,2935,0.750447455893633
"25184","50711750000000","Modesto City High","Asian",1,250,194,0.776
"25185","50711750000000","Modesto City High","Black",1,255,175,0.6863
"25186","50711750000000","Modesto City High","EL",1,602,365,0.6063
"25187","50711750000000","Modesto City High","FEM",1,1895,1456,0.7683
"25188","50711750000000","Modesto City High","Latino",1,1774,1273,0.7176
"25189","50711750000000","Modesto City High","MAL",1,2016,1479,0.7336
"25190","50711750000000","Modesto City High","MIG",1,126,89,0.7063
"25191","50711750000000","Modesto City High","SD",1,2261,1567,0.6931
"25192","50711750000000","Modesto City High","SE",1,500,316,0.632
"25193","50711750000000","Modesto City High","White",1,1437,1151,0.801
"25194","50712170000000","Patterson Joint Unified","All",1,397,339,0.853904282115869
"25195","50712170000000","Patterson Joint Unified","Asian",1,13,11,0.8462
"25196","50712170000000","Patterson Joint Unified","Black",1,26,20,0.7692
"25197","50712170000000","Patterson Joint Unified","EL",1,137,112,0.8175
"25198","50712170000000","Patterson Joint Unified","FEM",1,200,175,0.875
"25199","50712170000000","Patterson Joint Unified","Latino",1,244,207,0.8484
"25200","50712170000000","Patterson Joint Unified","MAL",1,197,164,0.8325
"25201","50712170000000","Patterson Joint Unified","MIG",1,69,62,0.8986
"25202","50712170000000","Patterson Joint Unified","SD",1,243,204,0.8395
"25203","50712170000000","Patterson Joint Unified","SE",1,51,38,0.7451
"25204","50712170000000","Patterson Joint Unified","White",1,91,81,0.8901
"25205","50755490000000","Hughson Unified","All",1,206,180,0.87378640776699
"25206","50755490000000","Hughson Unified","Asian",1,NA,NA,0.6667
"25207","50755490000000","Hughson Unified","Black",1,NA,NA,1
"25208","50755490000000","Hughson Unified","EL",1,34,26,0.7647
"25209","50755490000000","Hughson Unified","FEM",1,106,95,0.8962
"25210","50755490000000","Hughson Unified","Latino",1,75,63,0.84
"25211","50755490000000","Hughson Unified","MAL",1,100,85,0.85
"25212","50755490000000","Hughson Unified","MIG",1,30,24,0.8
"25213","50755490000000","Hughson Unified","SD",1,94,77,0.8191
"25214","50755490000000","Hughson Unified","SE",1,24,15,0.625
"25215","50755490000000","Hughson Unified","White",1,122,110,0.9016
"25216","50755560000000","Riverbank Unified","All",1,227,182,0.801762114537445
"25217","50755560000000","Riverbank Unified","Asian",1,NA,NA,1
"25218","50755560000000","Riverbank Unified","Black",1,NA,NA,1
"25219","50755560000000","Riverbank Unified","EL",1,85,55,0.6471
"25220","50755560000000","Riverbank Unified","FEM",1,113,93,0.823
"25221","50755560000000","Riverbank Unified","Latino",1,172,136,0.7907
"25222","50755560000000","Riverbank Unified","MAL",1,114,89,0.7807
"25223","50755560000000","Riverbank Unified","MIG",1,50,39,0.78
"25224","50755560000000","Riverbank Unified","SD",1,186,144,0.7742
"25225","50755560000000","Riverbank Unified","SE",1,15,NA,0.6667
"25226","50755560000000","Riverbank Unified","White",1,47,39,0.8298
"25227","50755640000000","Oakdale Joint Unified","All",1,448,396,0.883928571428571
"25228","50755640000000","Oakdale Joint Unified","Asian",1,NA,NA,1
"25229","50755640000000","Oakdale Joint Unified","Black",1,NA,NA,1
"25230","50755640000000","Oakdale Joint Unified","EL",1,20,12,0.6
"25231","50755640000000","Oakdale Joint Unified","FEM",1,209,187,0.8947
"25232","50755640000000","Oakdale Joint Unified","Latino",1,109,88,0.8073
"25233","50755640000000","Oakdale Joint Unified","MAL",1,239,209,0.8745
"25234","50755640000000","Oakdale Joint Unified","MIG",1,295,266,0.9017
"25235","50755640000000","Oakdale Joint Unified","SD",1,171,134,0.7836
"25236","50755640000000","Oakdale Joint Unified","SE",1,49,29,0.5918
"25237","50755640000000","Oakdale Joint Unified","White",1,317,288,0.9085
"25238","50755720000000","Waterford Unified","All",1,189,170,0.899470899470899
"25239","50755720000000","Waterford Unified","Asian",1,NA,NA,1
"25240","50755720000000","Waterford Unified","Black",1,NA,NA,0
"25241","50755720000000","Waterford Unified","EL",1,31,28,0.9032
"25242","50755720000000","Waterford Unified","FEM",1,109,101,0.9266
"25243","50755720000000","Waterford Unified","Latino",1,75,67,0.8933
"25244","50755720000000","Waterford Unified","MAL",1,80,69,0.8625
"25245","50755720000000","Waterford Unified","MIG",1,31,29,0.9355
"25246","50755720000000","Waterford Unified","SD",1,108,95,0.8796
"25247","50755720000000","Waterford Unified","SE",1,16,13,0.8125
"25248","50755720000000","Waterford Unified","White",1,107,97,0.9065
"25249","50757390000000","Turlock Unified","All",1,1129,948,0.839681133746679
"25250","50757390000000","Turlock Unified","Asian",1,55,46,0.8364
"25251","50757390000000","Turlock Unified","Black",1,26,19,0.7308
"25252","50757390000000","Turlock Unified","EL",1,277,197,0.7112
"25253","50757390000000","Turlock Unified","FEM",1,556,494,0.8885
"25254","50757390000000","Turlock Unified","Latino",1,526,434,0.8251
"25255","50757390000000","Turlock Unified","MAL",1,573,454,0.7923
"25256","50757390000000","Turlock Unified","MIG",1,71,55,0.7746
"25257","50757390000000","Turlock Unified","SD",1,703,554,0.7881
"25258","50757390000000","Turlock Unified","SE",1,134,83,0.6194
"25259","50757390000000","Turlock Unified","White",1,482,414,0.8589
"25260","51713730000000","East Nicolaus Joint Union High","All",1,87,81,0.931034482758621
"25261","51713730000000","East Nicolaus Joint Union High","Asian",1,NA,NA,0.6667
"25262","51713730000000","East Nicolaus Joint Union High","FEM",1,45,39,0.8667
"25263","51713730000000","East Nicolaus Joint Union High","Latino",1,19,17,0.8947
"25264","51713730000000","East Nicolaus Joint Union High","MAL",1,42,42,1
"25265","51713730000000","East Nicolaus Joint Union High","MIG",1,NA,NA,0.6667
"25266","51713730000000","East Nicolaus Joint Union High","SD",1,39,34,0.8718
"25267","51713730000000","East Nicolaus Joint Union High","SE",1,NA,NA,0.8
"25268","51713730000000","East Nicolaus Joint Union High","White",1,57,55,0.9649
"25269","51713990000000","Live Oak Unified","All",1,126,108,0.857142857142857
"25270","51713990000000","Live Oak Unified","Asian",1,26,24,0.9231
"25271","51713990000000","Live Oak Unified","Black",1,NA,NA,1
"25272","51713990000000","Live Oak Unified","EL",1,22,19,0.8636
"25273","51713990000000","Live Oak Unified","FEM",1,56,46,0.8214
"25274","51713990000000","Live Oak Unified","Latino",1,64,57,0.8906
"25275","51713990000000","Live Oak Unified","MAL",1,70,62,0.8857
"25276","51713990000000","Live Oak Unified","MIG",1,NA,NA,0.9
"25277","51713990000000","Live Oak Unified","SD",1,109,92,0.844
"25278","51713990000000","Live Oak Unified","SE",1,NA,NA,0.4286
"25279","51713990000000","Live Oak Unified","White",1,32,23,0.7188
"25280","51714490000000","Sutter Union High","All",1,193,176,0.911917098445596
"25281","51714490000000","Sutter Union High","Asian",1,NA,NA,0.875
"25282","51714490000000","Sutter Union High","Black",1,NA,NA,1
"25283","51714490000000","Sutter Union High","EL",1,NA,NA,0.2222
"25284","51714490000000","Sutter Union High","FEM",1,91,85,0.9341
"25285","51714490000000","Sutter Union High","Latino",1,28,17,0.6071
"25286","51714490000000","Sutter Union High","MAL",1,102,91,0.8922
"25287","51714490000000","Sutter Union High","MIG",1,NA,NA,0
"25288","51714490000000","Sutter Union High","SD",1,174,157,0.9023
"25289","51714490000000","Sutter Union High","SE",1,14,11,0.7857
"25290","51714490000000","Sutter Union High","White",1,148,143,0.9662
"25291","51714640000000","Yuba City Unified","All",1,1016,836,0.822834645669291
"25292","51714640000000","Yuba City Unified","Asian",1,189,166,0.8783
"25293","51714640000000","Yuba City Unified","Black",1,18,11,0.6111
"25294","51714640000000","Yuba City Unified","EL",1,178,110,0.618
"25295","51714640000000","Yuba City Unified","FEM",1,513,432,0.8421
"25296","51714640000000","Yuba City Unified","Latino",1,341,267,0.783
"25297","51714640000000","Yuba City Unified","MAL",1,503,404,0.8032
"25298","51714640000000","Yuba City Unified","MIG",1,95,72,0.7579
"25299","51714640000000","Yuba City Unified","SD",1,619,477,0.7706
"25300","51714640000000","Yuba City Unified","SE",1,113,72,0.6372
"25301","51714640000000","Yuba City Unified","White",1,397,337,0.8489
"25302","52715060000000","Corning Union High","All",1,268,220,0.82089552238806
"25303","52715060000000","Corning Union High","Asian",1,NA,NA,0
"25304","52715060000000","Corning Union High","Black",1,NA,NA,1
"25305","52715060000000","Corning Union High","EL",1,47,30,0.6383
"25306","52715060000000","Corning Union High","FEM",1,127,102,0.8031
"25307","52715060000000","Corning Union High","Latino",1,125,99,0.792
"25308","52715060000000","Corning Union High","MAL",1,141,118,0.8369
"25309","52715060000000","Corning Union High","MIG",1,13,NA,0.7692
"25310","52715060000000","Corning Union High","SD",1,192,152,0.7917
"25311","52715060000000","Corning Union High","SE",1,27,16,0.5926
"25312","52715060000000","Corning Union High","White",1,136,118,0.8676
"25313","52715710000000","Los Molinos Unified","All",1,37,29,0.783783783783784
"25314","52715710000000","Los Molinos Unified","Black",1,NA,NA,0
